,Time,Part,Process,SubProcess,Resource,Event,Process_Type,Area,Memo
29073,185.0,A0003_E422S,대조립 1공장,대조립 1공장_219,,"part_transferred_to_out_buffer, step = 0",,2196.0,
29074,185.0,A0003_F212P,외부,외부_123,,work_finish,,,
29075,185.0,A0003_F212P,외부,외부_123,,"part_transferred_to_out_buffer, step = 0",,26250.97247150069,
29076,185.0,A0003_F212S,외부,외부_124,,work_finish,,,
29077,185.0,A0003_F212S,외부,외부_124,,"part_transferred_to_out_buffer, step = 0",,25980.97247150069,
29078,185.0,A0001_N803S,,,,part_created,,,
29079,185.0,A0001_N813S,,,,part_created,,,
29080,185.0,A0002_L13C0,,,,part_created,,,
29081,185.0,A0002_T132P,,,,part_created,,,
29082,185.0,A0002_T142P,,,,part_created,,,
29083,185.0,A0002_T33P0,,,,part_created,,,
29084,185.0,A0002_T33S0,,,,part_created,,,
29085,185.0,A0003_E432P,,,,part_created,,,
29086,185.0,A0003_E432S,,,,part_created,,,
29087,185.0,A0003_T13P0,,,,part_created,,,
29088,185.0,A0003_T13S0,,,,part_created,,,
29089,185.0,A0004_B38P1,,,,part_created,,,
29090,185.0,A0004_B38S1,,,,part_created,,,
29091,185.0,A0004_B39P1,,,,part_created,,,
29092,185.0,A0004_B39S1,,,,part_created,,,
29093,185.0,A0004_D17P0,,,,part_created,,,
29094,185.0,A0004_D17S0,,,,part_created,,,
29095,185.0,A0004_S892P,,,,part_created,,,
29096,185.0,A0004_S892S,,,,part_created,,,
29097,185.0,A0005_B16P3,,,,part_created,,,
29098,185.0,,Painting,,TP_2,tp_going_to_requesting_process,,,
29099,185.0,,Painting,,TP_4,tp_going_to_requesting_process,,,
29100,185.0,,Painting,,TP_16,tp_going_to_requesting_process,,,
29101,185.0,,Painting,,TP_8,tp_going_to_requesting_process,,,
29102,185.0,,1도크PE,,TP_20,tp_going_to_requesting_process,,,
29103,185.0,,2도크PE,,TP_1,tp_going_to_requesting_process,,,
29104,185.0,,Y9,,TP_6,tp_going_to_requesting_process,,,
29105,185.0,,도장 5공장,,TP_13,tp_going_to_requesting_process,,,
29106,185.0,A0003_T213P,Sink,,,go to parent block,,,
29107,185.0,A0003_T213P,Sink,,,completed,,,
29108,185.0,A0003_T213S,Sink,,,go to parent block,,,
29109,185.0,A0003_T213S,Sink,,,completed,,,
29110,185.0,A0003_E422P,Sink,,,go to parent block,,,
29111,185.0,A0003_E422P,Sink,,,completed,,,
29112,185.0,A0003_G800A,Sink,,,completed,,,
29113,185.0,A0003_E422S,Sink,,,go to parent block,,,
29114,185.0,A0003_E422S,Sink,,,completed,,,
29115,185.0,A0003_F212P,Sink,,,go to parent block,,,
29116,185.0,A0003_F212P,Sink,,,completed,,,
29117,185.0,A0003_F212S,Sink,,,go to parent block,,,
29118,185.0,A0003_F212S,Sink,,,completed,,,
29119,185.0,A0001_N803S,2야드 판넬공장,,,Process_entered,,1686.0,
29120,185.0,A0001_N803S,2야드 판넬공장,,,routing_ended,,,
29121,185.0,,2야드 대조립공장,,TP_2,tp_arrived_at_requesting_process,,,
29122,185.0,,2야드 대조립공장,,TP_4,tp_arrived_at_requesting_process,,,
29123,185.0,,2야드 대조립공장,,TP_16,tp_arrived_at_requesting_process,,,
29124,185.0,A0003_E432P,대조립 1공장,,,Process_entered,,2501.5,
29125,185.0,A0003_E432P,대조립 1공장,,,routing_ended,,,
29126,185.0,A0003_T13P0,선각공장,,,Process_entered,,5737.94,
29127,185.0,A0003_T13P0,선각공장,,,routing_ended,,,
29128,185.0,,대조립 1공장,,TP_8,tp_arrived_at_requesting_process,,,
29129,185.0,A0001_N813S,2야드 판넬공장,,,Process_entered,,1982.0,
29130,185.0,A0001_N813S,2야드 판넬공장,,,routing_ended,,,
29131,185.0,A0002_L13C0,2야드 대조립공장,,,tp_request,,,
29132,185.0,A0002_L13C0,2야드 대조립공장,,TP_2,tp_going_to_next_process,,,
29133,185.0,A0002_T33P0,2야드 대조립공장,,,tp_request,,,
29134,185.0,A0002_T33P0,2야드 대조립공장,,TP_4,tp_going_to_next_process,,,
29135,185.0,A0002_T33S0,2야드 대조립공장,,,tp_request,,,
29136,185.0,A0002_T33S0,2야드 대조립공장,,TP_16,tp_going_to_next_process,,,
29137,185.0,A0003_E432S,대조립 1공장,,,Process_entered,,2820.0,
29138,185.0,A0003_E432S,대조립 1공장,,,routing_ended,,,
29139,185.0,A0003_T13S0,선각공장,,,Process_entered,,6025.94,
29140,185.0,A0003_T13S0,선각공장,,,routing_ended,,,
29141,185.0,A0004_B38P1,대조립 1공장,,,tp_request,,,
29142,185.0,A0004_B38P1,대조립 1공장,,TP_8,tp_going_to_next_process,,,
29143,185.0,A0001_N803S,2야드 판넬공장,2야드 판넬공장_426,,work_start,,,
29144,185.0,A0002_T132P,2야드 판넬공장,,,Process_entered,,2118.0,
29145,185.0,A0002_T132P,2야드 판넬공장,,,routing_ended,,,
29146,185.0,A0003_E432P,대조립 1공장,대조립 1공장_220,,work_start,,,
29147,185.0,A0003_T13P0,선각공장,선각공장_371,,work_start,,,
29148,185.0,A0004_D17P0,선각공장,,,Process_entered,,6575.94,
29149,185.0,A0004_D17P0,선각공장,,,routing_ended,,,
29150,185.0,A0004_B38P1,Shelter,,TP_8,tp_finished_transferred_to_next_process,,,
29151,185.0,A0004_B38P1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
29152,185.0,A0001_N813S,2야드 판넬공장,2야드 판넬공장_427,,work_start,,,
29153,185.0,A0002_T142P,2야드 판넬공장,,,Process_entered,,2254.0,
29154,185.0,A0002_T142P,2야드 판넬공장,,,routing_ended,,,
29155,185.0,A0003_E432S,대조립 1공장,대조립 1공장_221,,work_start,,,
29156,185.0,A0003_T13S0,선각공장,선각공장_372,,work_start,,,
29157,185.0,A0004_D17S0,선각공장,,,Process_entered,,7125.94,
29158,185.0,A0004_D17S0,선각공장,,,routing_ended,,,
29159,185.0,A0002_T132P,2야드 판넬공장,2야드 판넬공장_428,,"part_transferred_to_out_buffer, step = 0",,2118.0,
29160,185.0,A0004_D17P0,선각공장,선각공장_373,,work_start,,,
29161,185.0,A0004_S892P,선각공장,,,Process_entered,,7285.94,
29162,185.0,A0004_S892P,선각공장,,,routing_ended,,,
29163,185.0,A0004_B38P1,Shelter,,,Process_entered,Shelter,10985.0,
29164,185.0,A0004_B38P1,Shelter,,,routing_ended,,,
29165,185.0,A0002_T142P,2야드 판넬공장,2야드 판넬공장_429,,"part_transferred_to_out_buffer, step = 0",,1982.0,
29166,185.0,A0004_D17S0,선각공장,선각공장_374,,work_start,,,
29167,185.0,A0004_S892S,선각공장,,,Process_entered,,7445.94,
29168,185.0,A0004_S892S,선각공장,,,routing_ended,,,
29169,185.0,A0002_T132P,Sink,,,go to parent block,,,
29170,185.0,A0002_T132P,Sink,,,completed,,,
29171,185.0,A0004_S892P,선각공장,선각공장_375,,work_start,,,
29172,185.0,A0004_B38P1,Shelter,Shelter_205,,work_start,,,
29173,185.0,A0002_T142P,Sink,,,go to parent block,,,
29174,185.0,A0002_T142P,Sink,,,completed,,,
29175,185.0,A0004_S892S,선각공장,선각공장_376,,work_start,,,
29176,185.00103364120022,A0003_G12S0,대조립2공장쉘터,대조립2공장쉘터_16,,work_finish,,,
29177,185.00103364120022,A0003_G12S0,대조립2공장쉘터,대조립2공장쉘터_16,,"part_transferred_to_out_buffer, step = 1",Shelter,0.0,
29178,185.00103364120022,,Shelter,,TP_8,tp_going_to_requesting_process,,,
29179,185.00103364120022,,대조립2공장쉘터,,TP_8,tp_arrived_at_requesting_process,,,
29180,185.00103364120022,A0003_G12S0,대조립2공장쉘터,,,go_to_stock,,,
29181,185.00103364120022,A0003_G12S0,대조립2공장쉘터,,,tp_request,,,
29182,185.00103364120022,A0003_G12S0,대조립2공장쉘터,,TP_8,tp_going_to_next_process,,,
29183,185.00346542462162,A0004_S15P1,Shelter,Shelter_191,,work_finish,,,
29184,185.00346542462162,A0004_S15P1,Shelter,Shelter_191,,"part_transferred_to_out_buffer, step = 0",Shelter,10145.0,
29185,185.00346542462162,A0004_S15S1,Shelter,Shelter_192,,work_finish,,,
29186,185.00346542462162,A0004_S15S1,Shelter,Shelter_192,,"part_transferred_to_out_buffer, step = 0",Shelter,9305.0,
29187,185.00346542462162,,대조립 1공장,,TP_20,tp_arrived_at_requesting_process,,,
29188,185.00346542462162,,외부,,TP_10,tp_going_to_requesting_process,,,
29189,185.00346542462162,,외부,,TP_28,tp_going_to_requesting_process,,,
29190,185.00346542462162,A0004_B38S1,대조립 1공장,,,tp_request,,,
29191,185.00346542462162,A0004_B38S1,대조립 1공장,,TP_20,tp_going_to_next_process,,,
29192,185.00346542462162,,Shelter,,TP_10,tp_arrived_at_requesting_process,,,
29193,185.00346542462162,,Shelter,,TP_28,tp_arrived_at_requesting_process,,,
29194,185.00346542462162,A0004_B38S1,Shelter,,TP_20,tp_finished_transferred_to_next_process,,,
29195,185.00346542462162,A0004_B38S1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
29196,185.00346542462162,A0004_S15P1,Shelter,,,go_to_stock,,,
29197,185.00346542462162,A0004_S15P1,Shelter,,,tp_request,,,
29198,185.00346542462162,A0004_S15P1,Shelter,,TP_10,tp_going_to_next_process,,,
29199,185.00346542462162,A0004_S15S1,Shelter,,,go_to_stock,,,
29200,185.00346542462162,A0004_S15S1,Shelter,,,tp_request,,,
29201,185.00346542462162,A0004_S15S1,Shelter,,TP_28,tp_going_to_next_process,,,
29202,185.00346542462162,A0004_S15P1,E8,,TP_10,tp_finished_transferred_to_next_process,,,
29203,185.00346542462162,A0004_S15P1,E8,,,Stock_in,Stock,840.0,
29204,185.00346542462162,A0004_S15P1,Shelter,,,part_transferred_to_next_process_with_tp,,,
29205,185.00346542462162,A0004_S15S1,E8,,TP_28,tp_finished_transferred_to_next_process,,,
29206,185.00346542462162,A0004_S15S1,E8,,,Stock_in,Stock,1680.0,
29207,185.00346542462162,A0004_S15S1,Shelter,,,part_transferred_to_next_process_with_tp,,,
29208,185.00346542462162,A0004_B38S1,Shelter,,,Process_entered,Shelter,9705.0,
29209,185.00346542462162,A0004_B38S1,Shelter,,,routing_ended,,,
29210,185.00346542462162,A0004_B38S1,Shelter,Shelter_206,,work_start,,,
29211,185.00402506235758,,대조립 1공장,,TP_1,tp_arrived_at_requesting_process,,,
29212,185.00402506235758,A0004_B39P1,대조립 1공장,,,tp_request,,,
29213,185.00402506235758,A0004_B39P1,대조립 1공장,,TP_1,tp_going_to_next_process,,,
29214,185.00402506235758,A0004_B39P1,Shelter,,TP_1,tp_finished_transferred_to_next_process,,,
29215,185.00402506235758,A0004_B39P1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
29216,185.00402506235758,A0004_B39P1,Shelter,,,Process_entered,Shelter,10505.0,
29217,185.00402506235758,A0004_B39P1,Shelter,,,routing_ended,,,
29218,185.00402506235758,A0004_B39P1,Shelter,Shelter_207,,work_start,,,
29219,185.00457441172017,A0004_E51P0,도장 8공장,도장 8공장_7,,work_finish,,,
29220,185.00457441172017,A0004_E51P0,도장 8공장,도장 8공장_7,,"part_transferred_to_out_buffer, step = 1",Painting,1970.0,
29221,185.00457441172017,,Shelter,,TP_20,tp_going_to_requesting_process,,,
29222,185.00457441172017,,도장 8공장,,TP_20,tp_arrived_at_requesting_process,,,
29223,185.00457441172017,A0004_E51P0,도장 8공장,,,go_to_stock,,,
29224,185.00457441172017,A0004_E51P0,도장 8공장,,,tp_request,,,
29225,185.00457441172017,A0004_E51P0,도장 8공장,,TP_20,tp_going_to_next_process,,,
29226,185.0053408946764,A0004_E51S0,2야드 도장 5공장,2야드 도장 5공장_15,,work_finish,,,
29227,185.0053408946764,A0004_E51S0,2야드 도장 5공장,2야드 도장 5공장_15,,"part_transferred_to_out_buffer, step = 1",Painting,0.0,
29228,185.0053408946764,,Shelter,,TP_1,tp_going_to_requesting_process,,,
29229,185.0053408946764,,2야드 도장 5공장,,TP_1,tp_arrived_at_requesting_process,,,
29230,185.0053408946764,A0004_E51S0,2야드 도장 5공장,,,go_to_stock,,,
29231,185.0053408946764,A0004_E51S0,2야드 도장 5공장,,,tp_request,,,
29232,185.0053408946764,A0004_E51S0,2야드 도장 5공장,,TP_1,tp_going_to_next_process,,,
29233,185.006735843519,,대조립 1공장,,TP_6,tp_arrived_at_requesting_process,,,
29234,185.006735843519,A0004_B39S1,대조립 1공장,,,tp_request,,,
29235,185.006735843519,A0004_B39S1,대조립 1공장,,TP_6,tp_going_to_next_process,,,
29236,185.006735843519,A0004_B39S1,Shelter,,TP_6,tp_finished_transferred_to_next_process,,,
29237,185.006735843519,A0004_B39S1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
29238,185.006735843519,A0004_B39S1,Shelter,,,Process_entered,Shelter,11345.0,
29239,185.006735843519,A0004_B39S1,Shelter,,,routing_ended,,,
29240,185.006735843519,A0004_B39S1,Shelter,Shelter_208,,work_start,,,
29241,185.0069971265312,,대조립 1공장,,TP_13,tp_arrived_at_requesting_process,,,
29242,185.0069971265312,A0005_B16P3,대조립 1공장,,,tp_request,,,
29243,185.0069971265312,A0005_B16P3,대조립 1공장,,TP_13,tp_going_to_next_process,,,
29244,185.00914882344034,A0004_E51P0,E7,,TP_20,tp_finished_transferred_to_next_process,,,
29245,185.00914882344034,A0004_E51P0,E7,,,Stock_in,Stock,1775.5,
29246,185.00914882344034,A0004_E51P0,도장 8공장,,,part_transferred_to_next_process_with_tp,,,
29247,185.01215013745343,A0004_A21P1,도장 1공장,도장 1공장_16,,work_finish,,,
29248,185.01215013745343,A0004_A21P1,도장 1공장,도장 1공장_16,,"part_transferred_to_out_buffer, step = 1",Painting,552.0,
29249,185.01215013745343,,Shelter,,TP_6,tp_going_to_requesting_process,,,
29250,185.01215013745343,,도장 1공장,,TP_6,tp_arrived_at_requesting_process,,,
29251,185.01215013745343,A0004_A21P1,도장 1공장,,,go_to_stock,,,
29252,185.01215013745343,A0004_A21P1,도장 1공장,,,tp_request,,,
29253,185.01215013745343,A0004_A21P1,도장 1공장,,TP_6,tp_going_to_next_process,,,
29254,185.01296123814936,A0004_E51S0,Y4,,TP_1,tp_finished_transferred_to_next_process,,,
29255,185.01296123814936,A0004_E51S0,Y4,,,Stock_in,Stock,1327.75,
29256,185.01296123814936,A0004_E51S0,2야드 도장 5공장,,,part_transferred_to_next_process_with_tp,,,
29257,185.01520080791917,A0002_L13C0,2야드 판넬공장,,TP_2,tp_finished_transferred_to_next_process,,,
29258,185.01520080791917,A0002_L13C0,2야드 대조립공장,,,part_transferred_to_next_process_with_tp,,,
29259,185.01520080791917,A0002_T33P0,2야드 판넬공장,,TP_4,tp_finished_transferred_to_next_process,,,
29260,185.01520080791917,A0002_T33P0,2야드 대조립공장,,,part_transferred_to_next_process_with_tp,,,
29261,185.01520080791917,A0002_T33S0,2야드 판넬공장,,TP_16,tp_finished_transferred_to_next_process,,,
29262,185.01520080791917,A0002_T33S0,2야드 대조립공장,,,part_transferred_to_next_process_with_tp,,,
29263,185.01520080791917,A0002_L13C0,2야드 판넬공장,,,Process_entered,,2274.5,
29264,185.01520080791917,A0002_L13C0,2야드 판넬공장,,,routing_ended,,,
29265,185.01520080791917,A0002_T33P0,2야드 판넬공장,,,Process_entered,,2721.0,
29266,185.01520080791917,A0002_T33P0,2야드 판넬공장,,,routing_ended,,,
29267,185.01520080791917,A0002_L13C0,2야드 판넬공장,2야드 판넬공장_430,,"part_transferred_to_out_buffer, step = 0",,2428.5,
29268,185.01520080791917,A0002_T33S0,2야드 판넬공장,,,Process_entered,,2644.5,
29269,185.01520080791917,A0002_T33S0,2야드 판넬공장,,,routing_ended,,,
29270,185.01520080791917,A0002_T33P0,2야드 판넬공장,2야드 판넬공장_431,,"part_transferred_to_out_buffer, step = 0",,2198.0,
29271,185.01520080791917,A0002_L13C0,Sink,,,go to parent block,,,
29272,185.01520080791917,A0002_L13C0,Sink,,,completed,,,
29273,185.01520080791917,A0002_T33S0,2야드 판넬공장,2야드 판넬공장_432,,"part_transferred_to_out_buffer, step = 0",,1982.0,
29274,185.01520080791917,A0002_T33P0,Sink,,,go to parent block,,,
29275,185.01520080791917,A0002_T33P0,Sink,,,completed,,,
29276,185.01520080791917,A0002_T33S0,Sink,,,go to parent block,,,
29277,185.01520080791917,A0002_T33S0,Sink,,,completed,,,
29278,185.01816092512743,A0003_G12S0,E4,,TP_8,tp_finished_transferred_to_next_process,,,
29279,185.01816092512743,A0003_G12S0,E4,,,Stock_in,Stock,3866.75,
29280,185.01816092512743,A0003_G12S0,대조립2공장쉘터,,,part_transferred_to_next_process_with_tp,,,
29281,185.02046117557788,A0005_B16P3,3도크,,TP_13,tp_finished_transferred_to_next_process,,,
29282,185.02046117557788,A0005_B16P3,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
29283,185.02046117557788,A0005_B16P3,3도크,,,Process_entered,,6219.0,
29284,185.02046117557788,A0005_B16P3,3도크,,,routing_ended,,,
29285,185.02046117557788,A0005_B16P3,3도크,3도크_15,,work_start,,,
29286,185.02120952733839,A0004_A21P1,E4,,TP_6,tp_finished_transferred_to_next_process,,,
29287,185.02120952733839,A0004_A21P1,E4,,,Stock_in,Stock,4147.25,
29288,185.02120952733839,A0004_A21P1,도장 1공장,,,part_transferred_to_next_process_with_tp,,,
29289,185.02794799859086,A0004_B50P0,외부,외부_751,,work_finish,,,
29290,185.02794799859086,A0004_B50P0,외부,외부_751,,"part_transferred_to_out_buffer, step = 0",,25778.47247150069,
29291,185.02794799859086,A0004_B50P0,Sink,,,go to parent block,,,
29292,185.02794799859086,A0004_B50P0,Sink,,,completed,,,
29293,185.02835592921045,A0004_B50S0,외부,외부_752,,work_finish,,,
29294,185.02835592921045,A0004_B50S0,외부,외부_752,,"part_transferred_to_out_buffer, step = 0",,25575.97247150069,
29295,185.02835592921045,A0004_B50S0,Sink,,,go to parent block,,,
29296,185.02835592921045,A0004_B50S0,Sink,,,completed,,,
29297,186.0,A0003_J142A,외부,외부_865,,work_finish,,,
29298,186.0,A0003_J142A,외부,외부_865,,"part_transferred_to_out_buffer, step = 0",,25317.95200689892,
29299,186.0,A0003_E52P0,대조립 1공장,대조립 1공장_202,,work_finish,,,
29300,186.0,A0003_E52P0,대조립 1공장,대조립 1공장_202,,"part_transferred_to_out_buffer, step = 0",,2484.0,
29301,186.0,A0003_E52P0,Y81,,,Stock_in,Stock,3095.5,
29302,186.0,A0003_E52S0,대조립 1공장,대조립 1공장_203,,work_finish,,,
29303,186.0,A0003_E52S0,대조립 1공장,대조립 1공장_203,,"part_transferred_to_out_buffer, step = 0",,2141.0,
29304,186.0,A0003_E52S0,E9,,,Stock_in,Stock,2773.0,
29305,186.0,A0003_S586P,대조립 2공장,대조립 2공장_151,,work_finish,,,
29306,186.0,A0003_S586P,대조립 2공장,대조립 2공장_151,,"part_transferred_to_out_buffer, step = 0",,1248.25,
29307,186.0,A0003_S586S,대조립 2공장,대조립 2공장_152,,work_finish,,,
29308,186.0,A0003_S586S,대조립 2공장,대조립 2공장_152,,"part_transferred_to_out_buffer, step = 0",,1146.5,
29309,186.0,A0004_B41P0,선각공장,선각공장_332,,work_finish,,,
29310,186.0,A0004_B41P0,선각공장,선각공장_332,,"part_transferred_to_out_buffer, step = 0",,7045.94,
29311,186.0,A0004_B41S0,선각공장,선각공장_333,,work_finish,,,
29312,186.0,A0004_B41S0,선각공장,선각공장_333,,"part_transferred_to_out_buffer, step = 0",,6825.94,
29313,186.0,A0003_G770A,2야드 중조공장,2야드 중조공장_11,,work_finish,,,
29314,186.0,A0003_G770A,2야드 중조공장,2야드 중조공장_11,,"part_transferred_to_out_buffer, step = 0",,1.1368683772161603e-13,
29315,186.0,A0003_S855P,2야드 판넬공장,2야드 판넬공장_404,,work_finish,,,
29316,186.0,A0003_S855P,2야드 판넬공장,2야드 판넬공장_404,,"part_transferred_to_out_buffer, step = 0",,1877.5,
29317,186.0,A0003_S855S,2야드 판넬공장,2야드 판넬공장_405,,work_finish,,,
29318,186.0,A0003_S855S,2야드 판넬공장,2야드 판넬공장_405,,"part_transferred_to_out_buffer, step = 0",,1773.0,
29319,186.0,A0003_N884P,2야드 대조립공장,2야드 대조립공장_238,,work_finish,,,
29320,186.0,A0003_N884P,2야드 대조립공장,2야드 대조립공장_238,,"part_transferred_to_out_buffer, step = 1",,4400.75,
29321,186.0,A0003_N884S,2야드 대조립공장,2야드 대조립공장_239,,work_finish,,,
29322,186.0,A0003_N884S,2야드 대조립공장,2야드 대조립공장_239,,"part_transferred_to_out_buffer, step = 1",,4289.75,
29323,186.0,A0004_F420P,외부,외부_109,,work_finish,,,
29324,186.0,A0004_F420P,외부,외부_109,,"part_transferred_to_out_buffer, step = 0",,25254.70200689892,
29325,186.0,A0004_F420S,외부,외부_110,,work_finish,,,
29326,186.0,A0004_F420S,외부,외부_110,,"part_transferred_to_out_buffer, step = 0",,25191.45200689892,
29327,186.0,A0003_S185P,2야드 대조립공장,2야드 대조립공장_245,,work_finish,,,
