,Time,Event,Part,Process,SubProcess,Resource,Reason
2983,195.0014456308674,work_finish,A0001_T31P0,2야드 도장 3공장,2야드 도장 3공장_0,,
2984,195.0014456308674,Stock_in,A0001_T31P0,Y3,,,
2985,195.0014456308674,go_to_stock,A0001_T31P0,2야드 도장 3공장,,,
2986,195.0014456308674,"part_transferred_to_out_buffer, step = 1",A0001_T31P0,2야드 도장 3공장,2야드 도장 3공장_0,,
2987,195.001643637656,tp_request,A0001_L14C0,2야드 대조립공장,,,
2988,195.001643637656,tp_going_to_next_process,A0001_L14C0,2야드 대조립공장,,TP_44,
2989,195.001643637656,tp_request,A0001_D16S0,2야드 대조립공장,,,
2990,195.001643637656,tp_going_to_next_process,A0001_D16S0,2야드 대조립공장,,TP_46,
2991,195.00192499010146,work_finish,A0001_T31S0,2야드 도장 3공장,2야드 도장 3공장_1,,
2992,195.00192499010146,Stock_in,A0001_T31S0,Y3,,,
2993,195.00192499010146,go_to_stock,A0001_T31S0,2야드 도장 3공장,,,
2994,195.00192499010146,"part_transferred_to_out_buffer, step = 1",A0001_T31S0,2야드 도장 3공장,2야드 도장 3공장_1,,
2995,195.00216719652306,Stock_out,A0001_S11S0,도장 1공장,,,
2996,195.00216719652306,tp_request,A0001_S11S0,E9,,,
2997,195.00216719652306,tp_going_to_next_process,A0001_S11S0,E9,,TP_45,
2998,195.0053408946764,tp_finished_transferred_to_next_process,A0001_S11P0,2야드 도장 5공장,,TP_3,
2999,195.0053408946764,part_transferred_to_next_process_with_tp,A0001_S11P0,Y1,,,
3000,195.0053408946764,Part arrive at start location,A0001_S11P0,2야드 도장 5공장,,,
3001,195.0053408946764,Process_entered,A0001_S11P0,2야드 도장 5공장,,,
3002,195.0053408946764,routing_ended,A0001_S11P0,2야드 도장 5공장,,,
3003,195.0053408946764,work_start,A0001_S11P0,2야드 도장 5공장,2야드 도장 5공장_6,,
3004,195.01684444557517,tp_finished_transferred_to_next_process,A0001_L14C0,2야드 판넬공장,,TP_44,
3005,195.01684444557517,part_transferred_to_next_process_with_tp,A0001_L14C0,2야드 대조립공장,,,
3006,195.01684444557517,tp_finished_transferred_to_next_process,A0001_D16S0,2야드 판넬공장,,TP_46,
3007,195.01684444557517,part_transferred_to_next_process_with_tp,A0001_D16S0,2야드 대조립공장,,,
3008,195.01684444557517,Process_entered,A0001_L14C0,2야드 판넬공장,,,
3009,195.01684444557517,routing_ended,A0001_L14C0,2야드 판넬공장,,,
3010,195.01684444557517,Process_entered,A0001_D16S0,2야드 판넬공장,,,
3011,195.01684444557517,routing_ended,A0001_D16S0,2야드 판넬공장,,,
3012,195.01684444557517,work_start,A0001_L14C0,2야드 판넬공장,2야드 판넬공장_79,,
3013,195.01684444557517,work_start,A0001_D16S0,2야드 판넬공장,2야드 판넬공장_80,,
3014,195.01727109348644,tp_finished_transferred_to_next_process,A0001_S11S0,도장 1공장,,TP_45,
3015,195.01727109348644,part_transferred_to_next_process_with_tp,A0001_S11S0,E9,,,
3016,195.01727109348644,Part arrive at start location,A0001_S11S0,도장 1공장,,,
3017,195.01727109348644,Process_entered,A0001_S11S0,도장 1공장,,,
3018,195.01727109348644,routing_ended,A0001_S11S0,도장 1공장,,,
3019,195.01727109348644,work_start,A0001_S11S0,도장 1공장,도장 1공장_4,,
3020,195.024755303228,work_finish,A0001_B52P0,외부,외부_47,,
3021,195.024755303228,"part_transferred_to_out_buffer, step = 0",A0001_B52P0,외부,외부_47,,
3022,195.024755303228,work_finish,A0001_B52S0,외부,외부_48,,
3023,195.024755303228,"part_transferred_to_out_buffer, step = 0",A0001_B52S0,외부,외부_48,,
3024,195.024755303228,completed,A0001_B52P0,Sink,,,
3025,195.024755303228,completed,A0001_B52S0,Sink,,,
3026,196.0,work_finish,A0001_L163C,2야드 판넬공장,2야드 판넬공장_71,,
3027,196.0,"part_transferred_to_out_buffer, step = 0",A0001_L163C,2야드 판넬공장,2야드 판넬공장_71,,
3028,196.0,part_created,A0001_D183S,,,,
3029,196.0,part_created,A0001_D18P0,,,,
3030,196.0,tp_going_to_requesting_process,,대조립쉘터,,TP_1,
3031,196.0,tp_going_to_requesting_process,,3도크쉘터,,TP_12,
3032,196.0,tp_going_to_requesting_process,,대조립쉘터,,TP_20,
3033,196.0,tp_going_to_requesting_process,,외부,,TP_49,
3034,196.0,tp_going_to_requesting_process,,2야드 도장 1공장,,TP_43,
3035,196.0,completed,A0001_L163C,Sink,,,
3036,196.0,Process_entered,A0001_D183S,2야드 판넬공장,,,
3037,196.0,routing_ended,A0001_D183S,2야드 판넬공장,,,
3038,196.0,Stock_out,A0001_B12S1,2야드 도장 1공장,,,
3039,196.0,tp_request,A0001_B12S1,Virtual,,,
3040,196.0,tp_going_to_next_process,A0001_B12S1,Virtual,,TP_1,
3041,196.0,Stock_out,A0001_E41S1,대조립부속1동쉘터,,,
3042,196.0,tp_request,A0001_E41S1,Virtual,,,
3043,196.0,tp_going_to_next_process,A0001_E41S1,Virtual,,TP_20,
3044,196.0,Stock_out,A0001_D11P1,2야드 도장 3공장,,,
3045,196.0,tp_request,A0001_D11P1,Virtual,,,
3046,196.0,tp_going_to_next_process,A0001_D11P1,Virtual,,TP_49,
3047,196.0,part_created,A0001_L16C0,,,,
3048,196.0,work_start,A0001_D183S,2야드 판넬공장,2야드 판넬공장_81,,
3049,196.0,tp_finished_transferred_to_next_process,A0001_B12S1,2야드 도장 1공장,,TP_1,
3050,196.0,part_transferred_to_next_process_with_tp,A0001_B12S1,Virtual,,,
3051,196.0,tp_finished_transferred_to_next_process,A0001_E41S1,대조립부속1동쉘터,,TP_20,
3052,196.0,part_transferred_to_next_process_with_tp,A0001_E41S1,Virtual,,,
3053,196.0,tp_finished_transferred_to_next_process,A0001_D11P1,2야드 도장 3공장,,TP_49,
3054,196.0,part_transferred_to_next_process_with_tp,A0001_D11P1,Virtual,,,
3055,196.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_44,
3056,196.0,Part arrive at start location,A0001_B12S1,2야드 도장 1공장,,,
3057,196.0,Part arrive at start location,A0001_E41S1,대조립부속1동쉘터,,,
3058,196.0,Part arrive at start location,A0001_D11P1,2야드 도장 3공장,,,
3059,196.0,Process_entered,A0001_B12S1,2야드 도장 1공장,,,
3060,196.0,routing_ended,A0001_B12S1,2야드 도장 1공장,,,
3061,196.0,Process_entered,A0001_E41S1,대조립부속1동쉘터,,,
3062,196.0,routing_ended,A0001_E41S1,대조립부속1동쉘터,,,
3063,196.0,completed,A0001_E41S1,Sink,,,
3064,196.0,Process_entered,A0001_D11P1,2야드 도장 3공장,,,
3065,196.0,routing_ended,A0001_D11P1,2야드 도장 3공장,,,
3066,196.0,work_start,A0001_B12S1,2야드 도장 1공장,2야드 도장 1공장_5,,
3067,196.0,work_start,A0001_E41S1,대조립부속1동쉘터,대조립부속1동쉘터_5,,
3068,196.0,work_start,A0001_D11P1,2야드 도장 3공장,2야드 도장 3공장_2,,
3069,196.0019065001487,tp_request,A0001_D18P0,2야드 대조립공장,,,
3070,196.0019065001487,tp_going_to_next_process,A0001_D18P0,2야드 대조립공장,,TP_43,
3071,196.00383134599514,tp_request,A0001_L16C0,2야드 대조립공장,,,
3072,196.00383134599514,tp_going_to_next_process,A0001_L16C0,2야드 대조립공장,,TP_44,
3073,196.00484743634777,Stock_out,A0001_E52S0,1도크쉘터,,,
3074,196.00484743634777,tp_request,A0001_E52S0,E8,,,
3075,196.00484743634777,tp_going_to_next_process,A0001_E52S0,E8,,TP_12,
3076,196.01710730806786,tp_finished_transferred_to_next_process,A0001_D18P0,2야드 판넬공장,,TP_43,
3077,196.01710730806786,part_transferred_to_next_process_with_tp,A0001_D18P0,2야드 대조립공장,,,
3078,196.01710730806786,Process_entered,A0001_D18P0,2야드 판넬공장,,,
3079,196.01710730806786,routing_ended,A0001_D18P0,2야드 판넬공장,,,
3080,196.01710730806786,work_start,A0001_D18P0,2야드 판넬공장,2야드 판넬공장_82,,
3081,196.01803751054305,work_finish,A0001_D12P0,2야드 판넬공장,2야드 판넬공장_67,,
3082,196.01803751054305,"part_transferred_to_out_buffer, step = 0",A0001_D12P0,2야드 판넬공장,2야드 판넬공장_67,,
3083,196.01803751054305,completed,A0001_D12P0,Sink,,,
3084,196.0190321539143,work_finish,A0001_B18P0,2야드 판넬공장,2야드 판넬공장_53,,
3085,196.0190321539143,"part_transferred_to_out_buffer, step = 0",A0001_B18P0,2야드 판넬공장,2야드 판넬공장_53,,
3086,196.0190321539143,tp_finished_transferred_to_next_process,A0001_L16C0,2야드 판넬공장,,TP_44,
3087,196.0190321539143,part_transferred_to_next_process_with_tp,A0001_L16C0,2야드 대조립공장,,,
3088,196.0190321539143,completed,A0001_B18P0,Sink,,,
3089,196.0190321539143,Process_entered,A0001_L16C0,2야드 판넬공장,,,
3090,196.0190321539143,routing_ended,A0001_L16C0,2야드 판넬공장,,,
3091,196.0190321539143,part_created,A0001_B18P1,,,,
3092,196.0190321539143,work_start,A0001_L16C0,2야드 판넬공장,2야드 판넬공장_83,,
3093,196.0190321539143,tp_going_to_requesting_process,,2야드 도장 1공장,,TP_1,
3094,196.01951151314836,work_finish,A0001_B18S0,2야드 판넬공장,2야드 판넬공장_54,,
3095,196.01951151314836,"part_transferred_to_out_buffer, step = 0",A0001_B18S0,2야드 판넬공장,2야드 판넬공장_54,,
3096,196.01951151314836,completed,A0001_B18S0,Sink,,,
3097,196.01951151314836,part_created,A0001_B18S1,,,,
3098,196.01951151314836,tp_going_to_requesting_process,,2야드 도장 3공장,,TP_49,
3099,196.020938654063,tp_request,A0001_B18P1,2야드 대조립공장,,,
3100,196.020938654063,tp_going_to_next_process,A0001_B18P1,2야드 대조립공장,,TP_1,
3101,196.02234821577224,tp_request,A0001_B18S1,2야드 대조립공장,,,
3102,196.02234821577224,tp_going_to_next_process,A0001_B18S1,2야드 대조립공장,,TP_49,
3103,196.02525540686287,tp_finished_transferred_to_next_process,A0001_E52S0,1도크쉘터,,TP_12,
3104,196.02525540686287,part_transferred_to_next_process_with_tp,A0001_E52S0,E8,,,
3105,196.02525540686287,Part arrive at start location,A0001_E52S0,1도크쉘터,,,
3106,196.02525540686287,Process_entered,A0001_E52S0,1도크쉘터,,,
3107,196.02525540686287,routing_ended,A0001_E52S0,1도크쉘터,,,
3108,196.02525540686287,work_start,A0001_E52S0,1도크쉘터,1도크쉘터_4,,
3109,196.05179307282575,tp_finished_transferred_to_next_process,A0001_B18P1,대조립2공장쉘터,,TP_1,
3110,196.05179307282575,part_transferred_to_next_process_with_tp,A0001_B18P1,2야드 대조립공장,,,
3111,196.05179307282575,Process_entered,A0001_B18P1,대조립2공장쉘터,,,
3112,196.05179307282575,routing_ended,A0001_B18P1,대조립2공장쉘터,,,
3113,196.05179307282575,work_start,A0001_B18P1,대조립2공장쉘터,대조립2공장쉘터_1,,
3114,196.05720639243495,tp_finished_transferred_to_next_process,A0001_B18S1,화공설비쉘터,,TP_49,
3115,196.05720639243495,part_transferred_to_next_process_with_tp,A0001_B18S1,2야드 대조립공장,,,
3116,196.05720639243495,Process_entered,A0001_B18S1,화공설비쉘터,,,
3117,196.05720639243495,routing_ended,A0001_B18S1,화공설비쉘터,,,
3118,196.05720639243495,work_start,A0001_B18S1,화공설비쉘터,화공설비쉘터_9,,
3119,197.0,work_finish,A0001_D173S,2야드 판넬공장,2야드 판넬공장_73,,
3120,197.0,"part_transferred_to_out_buffer, step = 0",A0001_D173S,2야드 판넬공장,2야드 판넬공장_73,,
3121,197.0,work_finish,A0001_L183C,2야드 판넬공장,2야드 판넬공장_74,,
3122,197.0,"part_transferred_to_out_buffer, step = 0",A0001_L183C,2야드 판넬공장,2야드 판넬공장_74,,
3123,197.0,work_finish,A0001_F413S,2야드 대조립공장,2야드 대조립공장_47,,
3124,197.0,"part_transferred_to_out_buffer, step = 1",A0001_F413S,2야드 대조립공장,2야드 대조립공장_47,,
3125,197.0,part_created,A0001_B20P1,,,,
3126,197.0,part_created,A0001_B20S1,,,,
3127,197.0,part_created,A0001_D153S,,,,
3128,197.0,part_created,A0001_D193S,,,,
3129,197.0,part_created,A0001_D19P0,,,,
3130,197.0,tp_going_to_requesting_process,,대조립2공장쉘터,,TP_13,
3131,197.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_46,
3132,197.0,tp_going_to_requesting_process,,1도크쉘터,,TP_12,
3133,197.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_43,
3134,197.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_44,
3135,197.0,tp_going_to_requesting_process,,2야드 도장 5공장,,TP_3,
3136,197.0,completed,A0001_D173S,Sink,,,
3137,197.0,completed,A0001_L183C,Sink,,,
3138,197.0,completed,A0001_F413S,Sink,,,
3139,197.0,Process_entered,A0001_D153S,선각공장,,,
3140,197.0,routing_ended,A0001_D153S,선각공장,,,
3141,197.0,Process_entered,A0001_D193S,2야드 판넬공장,,,
3142,197.0,routing_ended,A0001_D193S,2야드 판넬공장,,,
3143,197.0,part_created,A0001_D17S0,,,,
3144,197.0,part_created,A0001_L18C0,,,,
3145,197.0,work_start,A0001_D153S,선각공장,선각공장_17,,
3146,197.0,work_start,A0001_D193S,2야드 판넬공장,2야드 판넬공장_84,,
3147,197.0,tp_going_to_requesting_process,,외부,,TP_6,
3148,197.0,tp_going_to_requesting_process,,외부,,TP_7,
3149,197.00011868653354,Stock_out,A0001_E42P0,1도크쉘터,,,
3150,197.00011868653354,tp_request,A0001_E42P0,Y81,,,
3151,197.00011868653354,tp_going_to_next_process,A0001_E42P0,Y81,,TP_13,
3152,197.00347612488278,Stock_out,A0001_E52P0,2도크쉘터,,,
3153,197.00347612488278,tp_request,A0001_E52P0,E7,,,
3154,197.00347612488278,tp_going_to_next_process,A0001_E52P0,E7,,TP_12,
3155,197.00383134599514,tp_request,A0001_B20P1,2야드 대조립공장,,,
3156,197.00383134599514,tp_going_to_next_process,A0001_B20P1,2야드 대조립공장,,TP_43,
3157,197.00383134599514,tp_request,A0001_B20S1,2야드 대조립공장,,,
3158,197.00383134599514,tp_going_to_next_process,A0001_B20S1,2야드 대조립공장,,TP_44,
3159,197.0039677030604,Stock_out,A0001_E41P0,대조립5부쉘터,,,
3160,197.0039677030604,tp_request,A0001_E41P0,Y6,,,
3161,197.0039677030604,tp_going_to_next_process,A0001_E41P0,Y6,,TP_46,
3162,197.00516898273915,tp_request,A0001_D19P0,2야드 대조립공장,,,
3163,197.00516898273915,tp_going_to_next_process,A0001_D19P0,2야드 대조립공장,,TP_3,
3164,197.0076931171075,work_finish,A0001_S12P0,대조립5부쉘터,대조립5부쉘터_8,,
3165,197.0076931171075,"part_transferred_to_out_buffer, step = 1",A0001_S12P0,대조립5부쉘터,대조립5부쉘터_8,,
3166,197.0076931171075,completed,A0001_S12P0,Sink,,,
3167,197.0079105452732,tp_request,A0001_D17S0,2야드 대조립공장,,,
3168,197.0079105452732,tp_going_to_next_process,A0001_D17S0,2야드 대조립공장,,TP_6,
3169,197.0079105452732,tp_request,A0001_L18C0,2야드 대조립공장,,,
3170,197.0079105452732,tp_going_to_next_process,A0001_L18C0,2야드 대조립공장,,TP_7,
3171,197.00950171337175,work_finish,A0001_S12S0,대조립5부쉘터,대조립5부쉘터_9,,
3172,197.00950171337175,"part_transferred_to_out_buffer, step = 1",A0001_S12S0,대조립5부쉘터,대조립5부쉘터_9,,
3173,197.00950171337175,completed,A0001_S12S0,Sink,,,
3174,197.00990101879796,tp_finished_transferred_to_next_process,A0001_E41P0,대조립5부쉘터,,TP_46,
3175,197.00990101879796,part_transferred_to_next_process_with_tp,A0001_E41P0,Y6,,,
3176,197.00990101879796,Part arrive at start location,A0001_E41P0,대조립5부쉘터,,,
3177,197.00990101879796,Process_entered,A0001_E41P0,대조립5부쉘터,,,
3178,197.00990101879796,routing_ended,A0001_E41P0,대조립5부쉘터,,,
3179,197.00990101879796,work_start,A0001_E41P0,대조립5부쉘터,대조립5부쉘터_10,,
3180,197.01328449415044,tp_finished_transferred_to_next_process,A0001_E52P0,2도크쉘터,,TP_12,
3181,197.01328449415044,part_transferred_to_next_process_with_tp,A0001_E52P0,E7,,,
3182,197.01328449415044,Part arrive at start location,A0001_E52P0,2도크쉘터,,,
3183,197.01328449415044,Process_entered,A0001_E52P0,2도크쉘터,,,
3184,197.01328449415044,routing_ended,A0001_E52P0,2도크쉘터,,,
3185,197.01328449415044,work_start,A0001_E52P0,2도크쉘터,2도크쉘터_3,,
3186,197.0190321539143,work_finish,A0001_B19P0,2야드 판넬공장,2야드 판넬공장_55,,
3187,197.0190321539143,"part_transferred_to_out_buffer, step = 0",A0001_B19P0,2야드 판넬공장,2야드 판넬공장_55,,
3188,197.0190321539143,work_finish,A0001_B19S0,2야드 판넬공장,2야드 판넬공장_56,,
3189,197.0190321539143,"part_transferred_to_out_buffer, step = 0",A0001_B19S0,2야드 판넬공장,2야드 판넬공장_56,,
3190,197.0190321539143,work_finish,A0001_D16P0,2야드 판넬공장,2야드 판넬공장_69,,
3191,197.0190321539143,"part_transferred_to_out_buffer, step = 0",A0001_D16P0,2야드 판넬공장,2야드 판넬공장_69,,
3192,197.0190321539143,completed,A0001_B19P0,Sink,,,
3193,197.0190321539143,completed,A0001_B19S0,Sink,,,
3194,197.0190321539143,completed,A0001_D16P0,Sink,,,
3195,197.020018288548,tp_finished_transferred_to_next_process,A0001_E42P0,1도크쉘터,,TP_13,
3196,197.020018288548,part_transferred_to_next_process_with_tp,A0001_E42P0,Y81,,,
3197,197.020018288548,Part arrive at start location,A0001_E42P0,1도크쉘터,,,
3198,197.020018288548,Process_entered,A0001_E42P0,1도크쉘터,,,
3199,197.020018288548,routing_ended,A0001_E42P0,1도크쉘터,,,
3200,197.020018288548,work_start,A0001_E42P0,1도크쉘터,1도크쉘터_5,,
3201,197.02036979065832,tp_finished_transferred_to_next_process,A0001_D19P0,2야드 판넬공장,,TP_3,
3202,197.02036979065832,part_transferred_to_next_process_with_tp,A0001_D19P0,2야드 대조립공장,,,
3203,197.02036979065832,Process_entered,A0001_D19P0,2야드 판넬공장,,,
3204,197.02036979065832,routing_ended,A0001_D19P0,2야드 판넬공장,,,
3205,197.02036979065832,work_start,A0001_D19P0,2야드 판넬공장,2야드 판넬공장_85,,
3206,197.02311135319238,tp_finished_transferred_to_next_process,A0001_D17S0,2야드 판넬공장,,TP_6,
3207,197.02311135319238,part_transferred_to_next_process_with_tp,A0001_D17S0,2야드 대조립공장,,,
3208,197.02311135319238,tp_finished_transferred_to_next_process,A0001_L18C0,2야드 판넬공장,,TP_7,
3209,197.02311135319238,part_transferred_to_next_process_with_tp,A0001_L18C0,2야드 대조립공장,,,
3210,197.02311135319238,Process_entered,A0001_D17S0,2야드 판넬공장,,,
3211,197.02311135319238,routing_ended,A0001_D17S0,2야드 판넬공장,,,
3212,197.02311135319238,Process_entered,A0001_L18C0,2야드 판넬공장,,,
3213,197.02311135319238,routing_ended,A0001_L18C0,2야드 판넬공장,,,
3214,197.02311135319238,work_start,A0001_D17S0,2야드 판넬공장,2야드 판넬공장_86,,
3215,197.02311135319238,work_start,A0001_L18C0,2야드 판넬공장,2야드 판넬공장_87,,
3216,197.03468576475788,tp_finished_transferred_to_next_process,A0001_B20P1,대조립2공장쉘터,,TP_43,
3217,197.03468576475788,part_transferred_to_next_process_with_tp,A0001_B20P1,2야드 대조립공장,,,
3218,197.03468576475788,Process_entered,A0001_B20P1,대조립2공장쉘터,,,
3219,197.03468576475788,routing_ended,A0001_B20P1,대조립2공장쉘터,,,
3220,197.03468576475788,work_start,A0001_B20P1,대조립2공장쉘터,대조립2공장쉘터_2,,
3221,197.03868952265785,tp_finished_transferred_to_next_process,A0001_B20S1,화공설비쉘터,,TP_44,
3222,197.03868952265785,part_transferred_to_next_process_with_tp,A0001_B20S1,2야드 대조립공장,,,
3223,197.03868952265785,Process_entered,A0001_B20S1,화공설비쉘터,,,
3224,197.03868952265785,routing_ended,A0001_B20S1,화공설비쉘터,,,
3225,197.03868952265785,work_start,A0001_B20S1,화공설비쉘터,화공설비쉘터_10,,
3226,197.05981752761068,work_finish,A0001_S14P1,대조립쉘터,대조립쉘터_0,,
3227,197.05981752761068,Stock_in,A0001_S14P1,"['E7', 'E8', 'E9', 'E4', 'E6', 'E5', 'Y81', 'Y9', 'Y4', 'Y7', 'Y5', 'Y2', 'Y1', 'Y3', 'Y6']",,,
3228,197.05981752761068,go_to_stock,A0001_S14P1,대조립쉘터,,,
3229,197.05981752761068,"part_transferred_to_out_buffer, step = 0",A0001_S14P1,대조립쉘터,대조립쉘터_0,,
3230,197.06255909014473,work_finish,A0001_S14S1,대조립쉘터,대조립쉘터_1,,
3231,197.06255909014473,Stock_in,A0001_S14S1,"['E7', 'E8', 'E9', 'E4', 'E6', 'E5', 'Y81', 'Y9', 'Y4', 'Y7', 'Y5', 'Y2', 'Y1', 'Y3', 'Y6']",,,
3232,197.06255909014473,go_to_stock,A0001_S14S1,대조립쉘터,,,
3233,197.06255909014473,"part_transferred_to_out_buffer, step = 0",A0001_S14S1,대조립쉘터,대조립쉘터_1,,
3234,198.0,part_created,A0001_D15P0,,,,
3235,198.0,Process_entered,A0001_D15P0,선각공장,,,
3236,198.0,routing_ended,A0001_D15P0,선각공장,,,
3237,198.0,work_start,A0001_D15P0,선각공장,선각공장_18,,
3238,199.0190321539143,work_finish,A0001_B20P0,2야드 판넬공장,2야드 판넬공장_58,,
3239,199.0190321539143,"part_transferred_to_out_buffer, step = 0",A0001_B20P0,2야드 판넬공장,2야드 판넬공장_58,,
3240,199.0190321539143,work_finish,A0001_B20S0,2야드 판넬공장,2야드 판넬공장_59,,
3241,199.0190321539143,"part_transferred_to_out_buffer, step = 0",A0001_B20S0,2야드 판넬공장,2야드 판넬공장_59,,
3242,199.0190321539143,completed,A0001_B20P0,Sink,,,
3243,199.0190321539143,completed,A0001_B20S0,Sink,,,
3244,200.0,work_finish,A0001_B16P0,선각공장,선각공장_14,,
3245,200.0,"part_transferred_to_out_buffer, step = 0",A0001_B16P0,선각공장,선각공장_14,,
3246,200.0,work_finish,A0001_B16S0,선각공장,선각공장_15,,
3247,200.0,"part_transferred_to_out_buffer, step = 0",A0001_B16S0,선각공장,선각공장_15,,
3248,200.0,work_finish,A0001_E41S1,대조립부속1동쉘터,대조립부속1동쉘터_5,,
3249,200.0,"part_transferred_to_out_buffer, step = 2",A0001_E41S1,대조립부속1동쉘터,대조립부속1동쉘터_5,,
3250,200.0,part_created,A0001_D13P1,,,,
3251,200.0,part_created,A0001_D13S1,,,,
3252,200.0,tp_going_to_requesting_process,,대조립5부쉘터,,TP_46,
3253,200.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_3,
3254,200.0,Part arrive at start location,A0001_B16P0,선각공장,,,
3255,200.0,Part arrive at start location,A0001_B16S0,선각공장,,,
3256,200.0,Process_entered,A0001_B16P0,대조립부속1동쉘터,,,
3257,200.0,routing_ended,A0001_B16P0,대조립부속1동쉘터,,,
3258,200.0,Process_entered,A0001_B16S0,대조립부속1동쉘터,,,
3259,200.0,routing_ended,A0001_B16S0,대조립부속1동쉘터,,,
3260,200.0,work_start,A0001_B16P0,대조립부속1동쉘터,대조립부속1동쉘터_6,,
3261,200.0,work_start,A0001_B16S0,대조립부속1동쉘터,대조립부속1동쉘터_7,,
3262,200.001643637656,tp_request,A0001_D13P1,2야드 대조립공장,,,
3263,200.001643637656,tp_going_to_next_process,A0001_D13P1,2야드 대조립공장,,TP_46,
3264,200.00383134599514,tp_request,A0001_D13S1,2야드 대조립공장,,,
3265,200.00383134599514,tp_going_to_next_process,A0001_D13S1,2야드 대조립공장,,TP_3,
3266,200.02525540686287,work_finish,A0001_E52S0,1도크쉘터,1도크쉘터_4,,
3267,200.02525540686287,"part_transferred_to_out_buffer, step = 3",A0001_E52S0,1도크쉘터,1도크쉘터_4,,
3268,200.02525540686287,completed,A0001_E52S0,Sink,,,
3269,200.03789007197068,tp_finished_transferred_to_next_process,A0001_D13P1,선행의장6공장쉘터,,TP_46,
3270,200.03789007197068,part_transferred_to_next_process_with_tp,A0001_D13P1,2야드 대조립공장,,,
3271,200.03789007197068,Process_entered,A0001_D13P1,선행의장6공장쉘터,,,
3272,200.03789007197068,routing_ended,A0001_D13P1,선행의장6공장쉘터,,,
3273,200.03789007197068,work_start,A0001_D13P1,선행의장6공장쉘터,선행의장6공장쉘터_2,,
3274,200.04007778030982,tp_finished_transferred_to_next_process,A0001_D13S1,선행의장6공장쉘터,,TP_3,
3275,200.04007778030982,part_transferred_to_next_process_with_tp,A0001_D13S1,2야드 대조립공장,,,
3276,200.04007778030982,Process_entered,A0001_D13S1,선행의장6공장쉘터,,,
3277,200.04007778030982,routing_ended,A0001_D13S1,선행의장6공장쉘터,,,
3278,200.04007778030982,work_start,A0001_D13S1,선행의장6공장쉘터,선행의장6공장쉘터_3,,
3279,201.0,work_finish,A0001_N803S,2야드 판넬공장,2야드 판넬공장_62,,
3280,201.0,"part_transferred_to_out_buffer, step = 0",A0001_N803S,2야드 판넬공장,2야드 판넬공장_62,,
3281,201.0,work_finish,A0001_N803P,2야드 판넬공장,2야드 판넬공장_72,,
3282,201.0,"part_transferred_to_out_buffer, step = 0",A0001_N803P,2야드 판넬공장,2야드 판넬공장_72,,
3283,201.0,work_finish,A0001_B16P0,대조립부속1동쉘터,대조립부속1동쉘터_6,,
3284,201.0,"part_transferred_to_out_buffer, step = 1",A0001_B16P0,대조립부속1동쉘터,대조립부속1동쉘터_6,,
3285,201.0,work_finish,A0001_B16S0,대조립부속1동쉘터,대조립부속1동쉘터_7,,
3286,201.0,"part_transferred_to_out_buffer, step = 1",A0001_B16S0,대조립부속1동쉘터,대조립부속1동쉘터_7,,
3287,201.0,part_created,A0001_E41S3,,,,
3288,201.0,part_created,A0001_S12P1,,,,
3289,201.0,part_created,A0001_S12S1,,,,
3290,201.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_6,
3291,201.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_7,
3292,201.0,tp_going_to_requesting_process,,외부,,TP_8,
3293,201.0,completed,A0001_N803S,Sink,,,
3294,201.0,completed,A0001_N803P,Sink,,,
3295,201.0,completed,A0001_B16P0,Sink,,,
3296,201.0,completed,A0001_B16S0,Sink,,,
3297,201.00383134599514,tp_request,A0001_E41S3,2야드 대조립공장,,,
3298,201.00383134599514,tp_going_to_next_process,A0001_E41S3,2야드 대조립공장,,TP_6,
3299,201.00383134599514,tp_request,A0001_S12P1,2야드 대조립공장,,,
3300,201.00383134599514,tp_going_to_next_process,A0001_S12P1,2야드 대조립공장,,TP_7,
3301,201.0079105452732,tp_request,A0001_S12S1,2야드 대조립공장,,,
3302,201.0079105452732,tp_going_to_next_process,A0001_S12S1,2야드 대조립공장,,TP_8,
3303,201.00990101879796,work_finish,A0001_E41P0,대조립5부쉘터,대조립5부쉘터_10,,
3304,201.00990101879796,"part_transferred_to_out_buffer, step = 3",A0001_E41P0,대조립5부쉘터,대조립5부쉘터_10,,
3305,201.00990101879796,completed,A0001_E41P0,Sink,,,
3306,201.01328449415044,work_finish,A0001_E52P0,2도크쉘터,2도크쉘터_3,,
3307,201.01328449415044,"part_transferred_to_out_buffer, step = 3",A0001_E52P0,2도크쉘터,2도크쉘터_3,,
3308,201.01328449415044,completed,A0001_E52P0,Sink,,,
3309,201.01494354475372,tp_finished_transferred_to_next_process,A0001_E41S3,8도크,,TP_6,
3310,201.01494354475372,part_transferred_to_next_process_with_tp,A0001_E41S3,2야드 대조립공장,,,
3311,201.01494354475372,Process_entered,A0001_E41S3,8도크,,,
3312,201.01494354475372,routing_ended,A0001_E41S3,8도크,,,
3313,201.01494354475372,work_start,A0001_E41S3,8도크,8도크_6,,
